IdLocalidade;Localidade;Municipio;UF
14639;ENTR BR-494/MG-260 (P/ ITAPECIRICA);CLAUDIO;MG        
21481;CACHOEIRA (C);COMENDADOR GOMES;MG        
2340;COMENDADOR GOMES;COMENDADOR GOMES;MG        
2279;CONCEICAO DA APARECIDA;CONCEICAO DA APARECIDA;MG        
2467;CONCEICAO DO RIO VERDE;CONCEICAO DO RIO VERDE;MG        
3695;CONCEICAO DOS OUROS;CONCEICAO DOS OUROS;MG        
4189;CONGONHAS;CONGONHAS;MG        
4188;CONSELHEIRO LAFAIETE;CONSELHEIRO LAFAIETE;MG        
2612;CONSELHEIRO PENA;CONSELHEIRO PENA;MG        
4070;CONTAGEM;CONTAGEM;MG        
4166;CORINTO;CORINTO;MG        
2016;COROMANDEL;COROMANDEL;MG        
1565;CORONEL FABRICIANO;CORONEL FABRICIANO;MG        
1654;COUTO DE MAGALHAES DE MINAS;COUTO DE MAGALHAES DE MINAS;MG        
2402;CRISTINA;CRISTINA;MG        
2473;CRUZILIA;CRUZILIA;MG        
2623;CUPARAQUE;CUPARAQUE;MG        
4164;CURVELO;CURVELO;MG        
21480;BARREIRAS (C);DELFIM MOREIRA;MG        
2399;DELFIM MOREIRA;DELFIM MOREIRA;MG        
3639;DELTA;DELTA;MG        
1647;DIAMANTINA;DIAMANTINA;MG        
4208;DIVINO;DIVINO;MG        
2204;DIVINO DAS LARANJEIRAS;DIVINO DAS LARANJEIRAS;MG        
4125;DIVINOPOLIS;DIVINOPOLIS;MG        
4684;DIVISA ALEGRE;DIVISA ALEGRE;MG        
1637;DOM CAVATI;DOM CAVATI;MG        
2422;ELOI MENDES;ELOI MENDES;MG        
22063;DIVINO TRAIRAS ;ENGENHEIRO CALDAS;MG        
1641;ENGENHEIRO CALDAS;ENGENHEIRO CALDAS;MG        
24883;SAO JOSE ACACIO;ENGENHEIRO CALDAS;MG        
2588;ESPERA FELIZ;ESPERA FELIZ;MG        
3820;ESPINOSA;ESPINOSA;MG        
3690;ESTIVA;ESTIVA;MG        
22442;ESTRELA D'ALVA ;ESTRELA DALVA;MG        
527;ESTRELA DO SUL;ESTRELA DO SUL;MG        
21237;COELHO BASTOS;EUGENOPOLIS;MG        
4047;EUGENOPOLIS;EUGENOPOLIS;MG        
21236;SAPUCAINHA;EUGENOPOLIS;MG        
3907;EXTREMA;EXTREMA;MG        
5556;FERVEDOURO;FERVEDOURO;MG        
4061;FORMIGA;FORMIGA;MG        
4250;FORMOSO;FORMOSO;MG        
3791;FRANCISCO SA;FRANCISCO SA;MG        
22057;AGUA PRETA;FREI INOCENCIO;MG        
22058;CASA BRANCA;FREI INOCENCIO;MG        
2202;FREI INOCENCIO;FREI INOCENCIO;MG        
24884;JAMPRUCA;FREI INOCENCIO;MG        
9430;DIV MG/SP (BR-153);FRONTEIRA;MG        
2328;FRONTEIRA;FRONTEIRA;MG        
22674;KM 22 ;FRONTEIRA;MG        
2329;FRUTAL;FRUTAL;MG        
2614;GALILEIA;GALILEIA;MG        
17310;GOUVEIA;GOUVEA;MG        
17271;CHONIM BAIXO ;GOVERNADOR VALADARES;MG        
4221;GOVERNADOR VALADARES;GOVERNADOR VALADARES;MG        
21258;SAO VITOR;GOVERNADOR VALADARES;MG        
2249;GUANHAES;GUANHAES;MG        
3942;GUARANESIA;GUARANESIA;MG        
3977;GUARANI;GUARANI;MG        
16587;ENTR BR-267/MG-126 (P/ BICAS);GUARARA;MG        
3944;GUAXUPE;GUAXUPE;MG        
2327;GURINHATA;GURINHATA;MG        
21939;PASTINHA ;GURINHATA;MG        
2396;HELIODORA;HELIODORA;MG        
512;IBIA;IBIA;MG        
3556;IBIRACI;IBIRACI;MG        
4058;IGUATAMA;IGUATAMA;MG        
17140;ENTR BR-116/458( AREDES) (MG);INHAPIM;MG        
2189;INHAPIM;INHAPIM;MG        
1566;IPATINGA;IPATINGA;MG        
13086;DIV GO/MG(MUNIC);IPIACU;MG        
2349;IPIACU;IPIACU;MG        
1596;ITABIRA;ITABIRA;MG        
2652;ITABIRINHA DE MANTENA;ITABIRINHA DE MANTENA;MG        
1530;ITABIRITO;ITABIRITO;MG        
21344;FABIAO;ITACARAMBI;MG        
3774;ITACARAMBI;ITACARAMBI;MG        
4139;ITAGUARA;ITAGUARA;MG        
2392;ITAJUBA;ITAJUBA;MG        
2209;ITAMBACURI;ITAMBACURI;MG        
3941;ITAMOGI;ITAMOGI;MG        
2445;ITAMONTE;ITAMONTE;MG        
2444;ITANHANDU;ITANHANDU;MG        
4338;ITAOBIM;ITAOBIM;MG        
21377;SAO JOAO;ITAOBIM;MG        
23631;FAZ. TIJUCAL;ITAPAGIPE;MG        
2325;ITAPAGIPE;ITAPAGIPE;MG        
4094;ITAPECERICA;ITAPECERICA;MG        
23567;P/ MARILANDIA;ITAPECERICA;MG        
3910;ITAPEVA;ITAPEVA;MG        
497;ITAU DE MINAS;ITAU DE MINAS;MG        
4130;ITAUNA;ITAUNA;MG        
2615;ITUETA;ITUETA;MG        
22351;NICOLANDIA;ITUETA;MG        
2138;ITUIUTABA;ITUIUTABA;MG        
2478;ITUMIRIM;ITUMIRIM;MG        
21160;ALEXANDRITA;ITURAMA;MG        
2323;ITURAMA;ITURAMA;MG        
23949;PONTE GRANDE;ITURAMA;MG        
2482;ITUTINGA;ITUTINGA;MG        
2820;JACINTO;JACINTO;MG        
3916;JACUTINGA;JACUTINGA;MG        
31331;JAUCITINGA I;JACUTINGA;MG        
21199;SAPUCAI;JACUTINGA;MG        
3792;JANAUBA;JANAUBA;MG        
3770;JANUARIA;JANUARIA;MG        
30930;JANUARIA I;JANUARIA;MG        
30929;JANUARIA II;JANUARIA;MG        
21342;PANDEIRO;JANUARIA;MG        
21343;RIACHO DA CRUZ;JANUARIA;MG        
21341;SAO JOAQUIM;JANUARIA;MG        
22448;TEJUCO;JANUARIA;MG        
2695;JAPONVAR;JAPONVAR;MG        
4179;JEQUITAI;JEQUITAI;MG        
4677;JEQUITINHONHA;JEQUITINHONHA;MG        
2425;JESUANIA;JESUANIA;MG        
1593;JOAO MONLEVADE;JOAO MONLEVADE;MG        
21840;FAZ GAMELEIRA  [1];JOAO PINHEIRO;MG        
3662;JOAO PINHEIRO;JOAO PINHEIRO;MG        
4697;JORDANIA;JORDANIA;MG        
2535;JUIZ DE FORA;JUIZ DE FORA;MG        
3780;JUVENILIA;JUVENILIA;MG        
22537;MONTEREI;JUVENILIA;MG        
4097;LAGOA DA PRATA;LAGOA DA PRATA;MG        
3656;LAGOA FORMOSA;LAGOA FORMOSA;MG        
2592;LAJINHA;LAJINHA;MG        
2424;LAMBARI;LAMBARI;MG        
4025;LARANJAL;LARANJAL;MG        
14467;ENTR BR-265/381(P/ NEP0MUC/LAVRAS);LAVRAS;MG        
2476;LAVRAS;LAVRAS;MG        
4014;LEOPOLDINA;LEOPOLDINA;MG        
1064;LIMEIRA DO OESTE;LIMEIRA DO OESTE;MG        
21322;PORTO SAO DOMINGOS;LIMEIRA DO OESTE;MG        
2693;LONTRA;LONTRA;MG        
4104;LUZ;LUZ;MG        
2409;MACHADO;MACHADO;MG        
4090;MALACACHETA;MALACACHETA;MG        
3759;MANGA;MANGA;MG        
1554;MANHUACU;MANHUACU;MG        
21241;REALEZA;MANHUACU;MG        
1553;MANHUMIRIM;MANHUMIRIM;MG        
2654;MANTENA;MANTENA;MG        
3961;MAR DE ESPANHA;MAR DE ESPANHA;MG        
1547;MARIANA;MARIANA;MG        
4117;MARTINHO CAMPOS;MARTINHO CAMPOS;MG        
2543;MARTINS SOARES;MARTINS SOARES;MG        
2201;MATHIAS LOBATO;MATHIAS LOBATO;MG        
2536;MATIAS BARBOSA;MATIAS BARBOSA;MG        
3815;MATO VERDE;MATO VERDE;MG        
4074;MATOZINHOS;MATOZINHOS;MG        
22052;CARNE ASSADA ;MEDINA;MG        
4673;MEDINA;MEDINA;MG        
2213;MENDES PIMENTEL;MENDES PIMENTEL;MG        
2556;MINAS NOVAS;MINAS NOVAS;MG        
3756;MIRABELA;MIRABELA;MG        
1633;MIRADOURO;MIRADOURO;MG        
4027;MIRAI;MIRAI;MG        
4111;MOEMA;MOEMA;MG        
3777;MONTALVANIA;MONTALVANIA;MG        
13071;ENTR BR-153/365 ;MONTE ALEGRE DE MINAS;MG        
2380;MONTE ALEGRE DE MINAS;MONTE ALEGRE DE MINAS;MG        
23663;TREVÃO DE MINAS;MONTE ALEGRE DE MINAS;MG        
3818;MONTE AZUL;MONTE AZUL;MG        
21650;ENTR BR-491(AC.USINA MONTE BELO);MONTE BELO;MG        
3959;MONTE BELO;MONTE BELO;MG        
528;MONTE CARMELO;MONTE CARMELO;MG        
23625;MILAGRES;MONTE SANTO DE MINAS;MG        
3940;MONTE SANTO DE MINAS;MONTE SANTO DE MINAS;MG        
21202;SAPE;MONTE SANTO DE MINAS;MG        
14075;DIV MG/SP (MUNIC/BR-146);MONTE SIAO;MG        
3915;MONTE SIAO;MONTE SIAO;MG        
3788;MONTES CLAROS;MONTES CLAROS;MG        
3909;MUNHOZ;MUNHOZ;MG        
4042;MURIAE;MURIAE;MG        
3954;MUZAMBINHO;MUZAMBINHO;MG        
21649;PALMEIA ;MUZAMBINHO;MG        
23697;FAZ ALIPIO;NANUQUE;MG        
22527;FAZ.CEU AZUL;NANUQUE;MG        
22528;FAZ.JOAO LIMA;NANUQUE;MG        
2682;NANUQUE;NANUQUE;MG        
18637;TRES CORACOES(MG;NANUQUE;MG        
21266;VILA PEREIRA;NANUQUE;MG        
2193;NAQUE;NAQUE;MG        
2485;NAZARENO;NAZARENO;MG        
2433;NEPOMUCENO;NEPOMUCENO;MG        
17590;NINHEIRAS ;NINHEIRA;MG        
2656;NOVA BELEM;NOVA BELEM;MG        
1595;NOVA ERA;NOVA ERA;MG        
4143;NOVA SERRANA;NOVA SERRANA;MG        
2403;OLIMPIO NORONHA;OLIMPIO NORONHA;MG        
14573;ENTR BR-381/494(P/ OLIVEIRA);OLIVEIRA;MG        
23566;MORRO DO FERRO;OLIVEIRA;MG        
4120;OLIVEIRA;OLIVEIRA;MG        
1527;OURO BRANCO;OURO BRANCO;MG        
3923;OURO FINO;OURO FINO;MG        
1546;OURO PRETO;OURO PRETO;MG        
2666;PADRE PARAISO;PADRE PARAISO;MG        
4040;PALMA;PALMA;MG        
4148;PARA DE MINAS;PARA DE MINAS;MG        
12148;DIV GO/MG (BR-040);PARACATU;MG        
3661;PARACATU;PARACATU;MG        
10141;PORTO PONTAL ;PARACATU;MG        
2413;PARAGUACU;PARAGUACU;MG        
3687;PARAISOPOLIS;PARAISOPOLIS;MG        
4077;PARAOPEBA;PARAOPEBA;MG        
2443;PASSA QUATRO;PASSA QUATRO;MG        
21644;PE DO MORRO ;PASSA QUATRO;MG        
21643;PINHEIRINHOS ;PASSA QUATRO;MG        
500;PASSOS;PASSOS;MG        
3657;PATOS DE MINAS;PATOS DE MINAS;MG        
509;PATROCINIO;PATROCINIO;MG        
4043;PATROCINIO DO MURIAE;PATROCINIO DO MURIAE;MG        
17538;ENTR BR-116/251 ;PEDRA AZUL;MG        
4678;PEDRA AZUL;PEDRA AZUL;MG        
4203;PEDRA DOURADA;PEDRA DOURADA;MG        
2397;PEDRALVA;PEDRALVA;MG        
3769;PEDRAS DE MARIA DA CRUZ;PEDRAS DE MARIA DA CRUZ;MG        
1580;PEDRO LEOPOLDO;PEDRO LEOPOLDO;MG        
2541;PEQUERI;PEQUERI;MG        
14486;ENTR BR-354/381 (P/ PERDOES);PERDOES;MG        
2435;PERDOES;PERDOES;MG        
3745;PINTOPOLIS;PINTOPOLIS;MG        
12240;PITOPOLIS ;PINTOPOLIS;MG        
14103;ENTR DE OLEGARIO MACIEL ;PIRANGUINHO;MG        
2390;PIRANGUINHO;PIRANGUINHO;MG        
4034;PIRAPETINGA;PIRAPETINGA;MG        
4173;PIRAPORA;PIRAPORA;MG        
3978;PIRAUBA;PIRAUBA;MG        
4052;PIUMHI;PIUMHI;MG        
2337;PLANURA;PLANURA;MG        
2407;POCO FUNDO;POCO FUNDO;MG        
14287;DIV MG/SP ;POCOS DE CALDAS;MG        
23627;DIV MG/SP [2];POCOS DE CALDAS;MG        
3946;POCOS DE CALDAS;POCOS DE CALDAS;MG        
4152;POMPEU;POMPEU;MG        
1621;PONTE NOVA;PONTE NOVA;MG        
4337;PONTO DOS VOLANTES;PONTO DOS VOLANTES;MG        
3795;PORTEIRINHA;PORTEIRINHA;MG        
2660;POTE;POTE;MG        
3693;POUSO ALEGRE;POUSO ALEGRE;MG        
2447;POUSO ALTO;POUSO ALTO;MG        
21222;VIDINHA;POUSO ALTO;MG        
2341;PRATA;PRATA;MG        
3557;PRATAPOLIS;PRATAPOLIS;MG        
21841;PONTE FIRME ;PRESIDENTE OLEGARIO;MG        
10034;PRES OLEGARIO ;PRESIDENTE OLEGARIO;MG        
3658;PRESIDENTE OLEGARIO;PRESIDENTE OLEGARIO;MG        
4075;PRUDENTE DE MORAIS;PRUDENTE DE MORAIS;MG        
4212;RAUL SOARES;RAUL SOARES;MG        
4015;RECREIO;RECREIO;MG        
22350;BOM PASTOR;RESPLENDOR;MG        
21415;CALIXTO;RESPLENDOR;MG        
22501;LAGOA VERDE;RESPLENDOR;MG        
22486;QUATITUBA ;RESPLENDOR;MG        
2620;RESPLENDOR;RESPLENDOR;MG        
3741;RIACHINHO;RIACHINHO;MG        
4071;RIBEIRAO DAS NEVES;RIBEIRAO DAS NEVES;MG        
1630;RIO CASCA;RIO CASCA;MG        
3976;RIO NOVO;RIO NOVO;MG        
515;RIO PARANAIBA;RIO PARANAIBA;MG        
3975;RIO POMBA;RIO POMBA;MG        
3206;RITAPOLIS;RITAPOLIS;MG        
1578;SABARA;SABARA;MG        
21215;POCOES;SACRAMENTO;MG        
496;SACRAMENTO;SACRAMENTO;MG        
3799;SALINAS;SALINAS;MG        
4698;SALTO DA DIVISA;SALTO DA DIVISA;MG        
1556;SANTA BARBARA DO LESTE;SANTA BARBARA DO LESTE;MG        
1597;SANTA MARIA DE ITABIRA;SANTA MARIA DE ITABIRA;MG        
4087;SANTA MARIA DO SUACUI;SANTA MARIA DO SUACUI;MG        
2466;SANTA RITA DE JACUTINGA;SANTA RITA DE JACUTINGA;MG        
2185;SANTA RITA DE MINAS;SANTA RITA DE MINAS;MG        
3699;SANTA RITA DO SAPUCAI;SANTA RITA DO SAPUCAI;MG        
21161;CHAVESLANDIA;SANTA VITORIA;MG        
21938;CINCO PARES ;SANTA VITORIA;MG        
13054;ENTR BR-364/365;SANTA VITORIA;MG        
21482;OLARIA (C);SANTA VITORIA;MG        
2347;SANTA VITORIA;SANTA VITORIA;MG        
2429;SANTANA DA VARGEM;SANTANA DA VARGEM;MG        
2539;SANTANA DO DESERTO;SANTANA DO DESERTO;MG        
4118;SANTO ANTONIO DO AMPARO;SANTO ANTONIO DO AMPARO;MG        
2819;SANTO ANTONIO DO JACINTO;SANTO ANTONIO DO JACINTO;MG        
4099;SANTO ANTONIO DO MONTE;SANTO ANTONIO DO MONTE;MG        
2526;SANTOS DUMONT;SANTOS DUMONT;MG        
3752;SAO FRANCISCO;SAO FRANCISCO;MG        
2324;SAO FRANCISCO DE SALES;SAO FRANCISCO DE SALES;MG        
2419;SAO GONCALO DO SAPUCAI;SAO GONCALO DO SAPUCAI;MG        
4107;SAO GOTARDO;SAO GOTARDO;MG        
2406;SAO JOAO DA MATA;SAO JOAO DA MATA;MG        
24902;MISSOES;SAO JOAO DAS MISSOES;MG        
3775;SAO JOAO DAS MISSOES;SAO JOAO DAS MISSOES;MG        
3208;SAO JOAO DEL REI;SAO JOAO DEL REI;MG        
2650;SAO JOAO DO MANTENINHA;SAO JOAO DO MANTENINHA;MG        
3826;SAO JOAO DO PARAISO;SAO JOAO DO PARAISO;MG        
2251;SAO JOAO EVANGELISTA;SAO JOAO EVANGELISTA;MG        
3968;SAO JOAO NEPOMUCENO;SAO JOAO NEPOMUCENO;MG        
22124;FURNAS ;SAO JOSE DA BARRA;MG        
503;SAO JOSE DA BARRA;SAO JOSE DA BARRA;MG        
2391;SAO JOSE DO ALEGRE;SAO JOSE DO ALEGRE;MG        
2448;SAO LOURENCO;SAO LOURENCO;MG        
21625;PORTO NOVO ;SAO ROMAO;MG        
3554;SAO SEBASTIAO DO PARAISO;SAO SEBASTIAO DO PARAISO;MG        
4131;SAO TIAGO;SAO TIAGO;MG        
2155;SAO TOMAS DE AQUINO;SAO TOMAS DE AQUINO;MG        
3688;SAPUCAI-MIRIM;SAPUCAI-MIRIM;MG        
18651;DIV BA/MG (MUNIC) [2];SERRA DOS AIMORES;MG        
2705;SERRA DOS AIMORES;SERRA DOS AIMORES;MG        
4072;SETE LAGOAS;SETE LAGOAS;MG        
3698;SILVIANOPOLIS;SILVIANOPOLIS;MG        
2534;SIMAO PEREIRA;SIMAO PEREIRA;MG        
2449;SOLEDADE DE MINAS;SOLEDADE DE MINAS;MG        
3813;TAIOBEIRAS;TAIOBEIRAS;MG        
17156;ENTR BR-116/458(RESIDENCIA) (MG);TARUMIRIM;MG        
1640;TARUMIRIM;TARUMIRIM;MG        
17374;ENTR BR418/MG412;TEOFILO OTONI;MG        
21261;MUCURI;TEOFILO OTONI;MG        
17376;PEDRO VERSIANI ;TEOFILO OTONI;MG        
2211;TEOFILO OTONI;TEOFILO OTONI;MG        
1564;TIMOTEO;TIMOTEO;MG        
3981;TOCANTINS;TOCANTINS;MG        
13969;DIV MG/SP (MUNIC) [3];TOLEDO;MG        
3908;TOLEDO;TOLEDO;MG        
4205;TOMBOS;TOMBOS;MG        
14318;ENTR BR-381/MG-167(P/ T.CORACOES);TRES CORACOES;MG        
2427;TRES CORACOES;TRES CORACOES;MG        
4159;TRES MARIAS;TRES MARIAS;MG        
2428;TRES PONTAS;TRES PONTAS;MG        
21641;POSTO SILVANIA ;TUPACIGUARA;MG        
2383;TUPACIGUARA;TUPACIGUARA;MG        
21640;VENDA AZUL ;TUPACIGUARA;MG        
2554;TURMALINA;TURMALINA;MG        
4020;UBA;UBA;MG        
23546;SÃO ROMÃO;UBAI;MG        
3750;UBAI;UBAI;MG        
2188;UBAPORANGA;UBAPORANGA;MG        
22223;IPIRANGA;UBERABA;MG        
494;UBERABA;UBERABA;MG        
21930;JARDINESIA ;UBERLANDIA;MG        
2346;UBERLANDIA;UBERLANDIA;MG        
23587;USINA DOS POCOES;UBERLANDIA;MG        
21974;CAFUNDO;UNAI;MG        
14944;DIV GO/MG (BR-479);UNAI;MG        
14949;ENTR BR-479/MUNIC ;UNAI;MG        
22453;GERALDO LEREIA ;UNAI;MG        
23539;PAPAGAIOS;UNAI;MG        
23541;SERRA;UNAI;MG        
4242;UNAI;UNAI;MG        
23953;CORREGO DA LAMA;UNIAO DE MINAS;MG        
21949;PITOCAINA;UNIAO DE MINAS;MG        
21203;VILA UNIAO;UNIAO DE MINAS;MG        
3743;URUCUIA;URUCUIA;MG        
2423;VARGINHA;VARGINHA;MG        
4174;VARZEA DA PALMA;VARZEA DA PALMA;MG        
1577;VESPASIANO;VESPASIANO;MG        
1608;VICOSA;VICOSA;MG        
2564;VIRGEM DA LAPA;VIRGEM DA LAPA;MG        
2252;VIRGINOPOLIS;VIRGINOPOLIS;MG        
4023;VISCONDE DO RIO BRANCO;VISCONDE DO RIO BRANCO;MG        
4013;VOLTA GRANDE;VOLTA GRANDE;MG        
414;AGUA CLARA;AGUA CLARA;MS        
832;AMAMBAI;AMAMBAI;MS        
856;ANASTACIO;ANASTACIO;MS        
1290;ANAURILANDIA;ANAURILANDIA;MS        
1031;APARECIDA DO TABOADO;APARECIDA DO TABOADO;MS        
9466;DIV SP/ MS (SP-320/MUNIC);APARECIDA DO TABOADO;MS        
21156;FORMOSO;APARECIDA DO TABOADO;MS        
21155;OLARIA DOS TEIXEIRAS;APARECIDA DO TABOADO;MS        
857;AQUIDAUANA;AQUIDAUANA;MS        
411;BANDEIRANTES;BANDEIRANTES;MS        
21151;CAPIM BRANCO;BANDEIRANTES;MS        
21542;POSTO SAO PEDRO ;BANDEIRANTES;MS        
281;BATAGUASSU;BATAGUASSU;MS        
21538;RETA V ;BATAGUASSU;MS        
1282;BATAIPORA;BATAIPORA;MS        
836;BELA VISTA;BELA VISTA;MS        
3153;BRASILANDIA;BRASILANDIA;MS        
845;CAARAPO;CAARAPO;MS        
413;CAMAPUA;CAMAPUA;MS        
21132;ANHANDUI;CAMPO GRANDE;MS        
64;CAMPO GRANDE;CAMPO GRANDE;MS        
426;CASSILANDIA;CASSILANDIA;MS        
21154;DOIS CORREGOS;CASSILANDIA;MS        
419;CHAPADAO DO SUL;CHAPADAO DO SUL;MS        
21153;BOLICHE SECO;COSTA RICA;MS        
418;COSTA RICA;COSTA RICA;MS        
8475;ENTR MS-306/223(P/ ENT COSTA RICA);COSTA RICA;MS        
866;COXIM;COXIM;MS        
21490;RECREIO;COXIM;MS        
1268;DEODAPOLIS;DEODAPOLIS;MS        
847;DOURADOS;DOURADOS;MS        
895;ELDORADO;ELDORADO;MS        
1264;FATIMA DO SUL;FATIMA DO SUL;MS        
1267;GLORIA DE DOURADOS;GLORIA DE DOURADOS;MS        
835;IGUATEMI;IGUATEMI;MS        
897;ITAQUIRAI;ITAQUIRAI;MS        
21130;AMANDINA;IVINHEMA;MS        
1270;IVINHEMA;IVINHEMA;MS        
410;JARAGUARI;JARAGUARI;MS        
8366;JATOBA  [1];JARAGUARI;MS        
846;JUTI;JUTI;MS        
8168;JUTI (SANTA LUZIA)(MS);JUTI;MS        
850;MARACAJU;MARACAJU;MS        
855;MIRANDA;MIRANDA;MS        
8040;DIVISA (ENT MS299);MUNDO NOVO;MS        
894;MUNDO NOVO;MUNDO NOVO;MS        
1263;NAVIRAI;NAVIRAI;MS        
1272;NOVA ALVORADA DO SUL;NOVA ALVORADA DO SUL;MS        
21540;POSTO KAO ;NOVA ALVORADA DO SUL;MS        
21131;ZUZU;NOVA ALVORADA DO SUL;MS        
21133;CASA VERDE;NOVA ANDRADINA;MS        
1283;NOVA ANDRADINA;NOVA ANDRADINA;MS        
21134;VITOR;NOVA ANDRADINA;MS        
13041;ENTR BR-158/MUNIC (P/ ENTR ITAJA);PARANAIBA;MS        
1062;PARANAIBA;PARANAIBA;MS        
21507;POSTO RAIMUNDO ;PARANAIBA;MS        
21157;TRES BARRAS;PARANAIBA;MS        
867;PEDRO GOMES;PEDRO GOMES;MS        
839;PONTA PORA;PONTA PORA;MS        
412;RIBAS DO RIO PARDO;RIBAS DO RIO PARDO;MS        
851;RIO BRILHANTE;RIO BRILHANTE;MS        
864;RIO VERDE DE MATO GROSSO;RIO VERDE DE MATO GROSSO;MS        
21127;MATADEIRA;SAO GABRIEL DO OESTE;MS        
865;SAO GABRIEL DO OESTE;SAO GABRIEL DO OESTE;MS        
423;SELVIRIA;SELVIRIA;MS        
859;SIDROLANDIA;SIDROLANDIA;MS        
12452;DIV MT/MS (BR-163);SONORA;MS        
868;SONORA;SONORA;MS        
834;TACURU;TACURU;MS        
9344;DIV MS/SP (BR-158);TRES LAGOAS;MS        
420;TRES LAGOAS;TRES LAGOAS;MS        
1265;VICENTINA;VICENTINA;MS        
8239;VILA VICENTINA ;VICENTINA;MS        
1178;AGUA BOA;AGUA BOA;MT        
1164;ALTA FLORESTA;ALTA FLORESTA;MT        
3165;ALTO ARAGUAIA;ALTO ARAGUAIA;MT        
1892;ALTO BOA VISTA;ALTO BOA VISTA;MT        
9702;ALTO DA BOA VISTA  [1];ALTO BOA VISTA;MT        
417;ALTO GARCAS;ALTO GARCAS;MT        
24869;FAZ. SAO FRANCISCO;ALTO GARCAS;MT        
3164;ALTO TAQUARI;ALTO TAQUARI;MT        
1328;ARAPUTANGA;ARAPUTANGA;MT        
3285;ARIPUANA;ARIPUANA;MT        
1109;BARRA DO BUGRES;BARRA DO BUGRES;MT        
1195;BARRA DO GARCAS;BARRA DO GARCAS;MT        
9557;INDIANAPOLIS;BARRA DO GARCAS;MT        
13484;VALE DOS SONHOS ;BARRA DO GARCAS;MT        
9682;ALO BRASIL ;BOM JESUS DO ARAGUAIA;MT        
40;BOM JESUS DO ARAGUAIA;BOM JESUS DO ARAGUAIA;MT        
1142;BRASNORTE;BRASNORTE;MT        
1104;CACERES;CACERES;MT        
1112;CAMPO NOVO DO PARECIS;CAMPO NOVO DO PARECIS;MT        
10709;CAMPO NOVO DOS PERECIS ;CAMPO NOVO DO PARECIS;MT        
1134;CAMPO VERDE;CAMPO VERDE;MT        
3249;CAMPOS DE JULIO;CAMPOS DE JULIO;MT        
1885;CANARANA;CANARANA;MT        
9645;MATINHA;CANARANA;MT        
9633;SERRA DOURADA;CANARANA;MT        
1165;CARLINDA;CARLINDA;MT        
1143;CASTANHEIRA;CASTANHEIRA;MT        
1128;CHAPADA DOS GUIMARAES;CHAPADA DOS GUIMARAES;MT        
1888;COCALINHO;COCALINHO;MT        
1160;COLIDER;COLIDER;MT        
34;COLNIZA;COLNIZA;MT        
3243;COMODORO;COMODORO;MT        
6747;PADRONAL ;COMODORO;MT        
1895;CONFRESA;CONFRESA;MT        
24889;NOVO PLANALTO;CONFRESA;MT        
25627;VERANOPOLIS;CONFRESA;MT        
67;CUIABA;CUIABA;MT        
1136;DIAMANTINO;DIAMANTINO;MT        
1190;GAUCHA DO NORTE;GAUCHA DO NORTE;MT        
1187;GENERAL CARNEIRO;GENERAL CARNEIRO;MT        
3406;GUARANTA DO NORTE;GUARANTA DO NORTE;MT        
1159;ITAUBA;ITAUBA;MT        
25249;BRASIL CENTRAL;ITIQUIRA;MT        
416;ITIQUIRA;ITIQUIRA;MT        
1132;JACIARA;JACIARA;MT        
1123;JANGADA;JANGADA;MT        
1145;JUARA;JUARA;MT        
3284;JUINA;JUINA;MT        
1148;JURUENA;JURUENA;MT        
1130;JUSCIMEIRA;JUSCIMEIRA;MT        
21166;SANTA ELVIRA;JUSCIMEIRA;MT        
1139;LUCAS DO RIO VERDE;LUCAS DO RIO VERDE;MT        
3405;MATUPA;MATUPA;MT        
945;MIRASSOL D'OESTE;MIRASSOL D'OESTE;MT        
1127;NOBRES;NOBRES;MT        
1154;NOVA CANAA DO NORTE;NOVA CANAA DO NORTE;MT        
1137;NOVA MUTUM;NOVA MUTUM;MT        
39;NOVA NAZARE;NOVA NAZARE;MT        
1110;NOVA OLIMPIA;NOVA OLIMPIA;MT        
37;NOVA SANTA HELENA;NOVA SANTA HELENA;MT        
1177;NOVA XAVANTINA;NOVA XAVANTINA;MT        
1188;PARANATINGA;PARANATINGA;MT        
3407;PEDRA PRETA;PEDRA PRETA;MT        
3296;PEIXOTO DE AZEVEDO;PEIXOTO DE AZEVEDO;MT        
1182;PONTE BRANCA;PONTE BRANCA;MT        
3240;PONTES E LACERDA;PONTES E LACERDA;MT        
9718; PORTO ALEGRE DO NORTE;PORTO ALEGRE DO NORTE;MT        
1894;PORTO ALEGRE DO NORTE;PORTO ALEGRE DO NORTE;MT        
1144;PORTO DOS GAUCHOS;PORTO DOS GAUCHOS;MT        
3409;POXOREO;POXOREO;MT        
8604;ENTR BR-070/MT-130(P/ P.DO LESTE);PRIMAVERA DO LESTE;MT        
1181;PRIMAVERA DO LESTE;PRIMAVERA DO LESTE;MT        
1886;QUERENCIA;QUERENCIA;MT        
1887;RIBEIRAO CASCALHEIRA;RIBEIRAO CASCALHEIRA;MT        
21165;MARAJA;RONDONOPOLIS;MT        
21129;RIO ITIQUIRA;RONDONOPOLIS;MT        
1129;RONDONOPOLIS;RONDONOPOLIS;MT        
8725;ROSARIO DO OESTE ;ROSARIO OESTE;MT        
21171;POSTO DA MATA;SAO FELIX DO ARAGUAIA;MT        
1896;SAO FELIX DO ARAGUAIA;SAO FELIX DO ARAGUAIA;MT        
